Smiles,NumAtoms
CC(C)C,3
CCCOC,4
CC#CCCOC,6
CC1CC2(C)C(C)OC12,8
O=CCCO,4
CC(C)C=O,4
CCC(C)C,4
CC(C)C(=O)CN,6
CCCOC,4
C#C,5
N#CC1(C=O)C2[NH+]3[CH+]N231,8
CC=[NH+]C,3
C#C,6
C#C,5
CCC#N,3
CC1OC2CC1C2,6
CC=CNC,4
CCCOC,4
COCCN,4
N#CC1=NC(N)=C(N)O1,8
C#C,5
N=C(N)NC=CN,6
OCCCCO,5
C#C,6
C1CC2(CO2)C2CC1O2,8
NC1=COC=C1,5
CNC=O,3
C=CC=CNC(C)=N,7
N#CC1C[NH2+]1,4
CN=CC=CNC,6
NC1=COCC=C1O,7
C#C,8
C#C,7
CCC1CCC1(C)C,7
CCCC(C)(O)C#N,7
[NH-][CH+]OC1=NCCC1=O,8
CC1CCC(CO)C1,7
CC1NC12CC1CC12,7
C#C,4
CCOCC,4
CC=CC,3
CCCCO,4
CCC#N,3
CC(C)C#N,4
COC1=NN(C)C(O)=N1,8
NCCC[NH2+]CC=O,7
C=NC=CN,4
CO[CH+][NH-],3
CCCC(C)C#N,6
[NH-]COCC=O,5
CCCC(O)CC,6
CC1CC[NH2+]1,4
N#CC=NCO,5
CN=CN,3
CC(C)=O,3
C#CC(=O)C(C)C,6
CC(C#N)=CC(C)N,7
CC(C)C,3
CCC(C)C(C)O,6
CC1(O)CC2CN2C1,7
CC1(O)COC1[NH-],6
CCC=CCCOC,7
CCC[NH2+]CC,5
CCNC1=[NH+]C=CN1,7
N#CCO,3
CCCCOCC,6
C#C,4
COCCO,4
C#C,8
CC#CC#N,4
NC1=N2OCCN2N=C1,8
CCCOCC,5
CC#CC1OC1C,6
O=C1CCCOCC1,7
O=C1C(O)C23C[NH+]4C2C143,8
CC(C#N)C1CC(=O)C1,8
CC=CC(C)CC,6
CC1=NC=C([NH-])C(N)=C1,8
CCCCC,4
CC(C)N,3
CCCOC(C)=O,6
C#C,8
CC1CCO1,4
CC(C)C,3
CCC=O,3
OCC#CC1=CNC=C1,8
CC1CCC2CC2C1,7
CCCO,3
NC=CCC1CC1,6
C#C,6
C#C,3
CCC1COC1C,6
O=CO,5
CC1CC1C,4
COCO,3
C1=CNCC1,4
CC=CC[NH3+],4
CCC[NH2+]C,4
OCC#CCO,5
CNC=O,3
N#CCCCC1CC1,7
CNC=NN,4
CCCC=O,4
[NH-]C1ON=NC2=N1OC2,8
C=CC#N,3
O=CCC=CCC=O,7
CC1C(C)(O)C12COC2,8
CCCCCCCC,7
CC=C(N)NC,5
COCC1OC1C,6
CN(C)C=O,4
O=CNCCCO,6
C#C,6
CCCCC,4
C#C,8
CCCC,3
CC1CCC1,4
CC(O)C12CC3C1CC32,8
CCC1(O)CC(O)C1,7
C=C(N)C=CO,5
CCC#N,3
O=CO,4
CC(C)C(=O)C#N,6
CCOC(C)C#N,6
CCCOCC,5
CC(=O)C(=O)C#N,6
CC(C)N,3
CCOC,3
NC=C(N)O,4
CCC1(N)COC1C,7
CCCC,3
O=CNC1CC1,5
C#C,3
CC=CCCC,5
CCCC,3
C=NC=CCC,5
CC=CCCCCC,7
CCOC,3
CNC(CO)C(C)C,7
C=CCCC,4
NC1=C2CON1OC2=O,8
CCCCC(=O)CO,7
C=NC(N)=CN,5
CCCC,3
C=CC=CC,4
CC(O)C(C)O,5
CC1COC(C)C1=O,7
O=CC1(O)C2C=CC1C2,8
OC1CCC1,4
CCC=CNC,5
CNNN,3
N#CC[NH2+]C1OC2CC21,8
CCOCC,4
C=CC1COC1,5
CCC[NH2+]CC,5
O=CC12CC3(O)C4C1C432,8
CCC(N)=O,4
CC1CCC(=O)C1,6
CC(=O)C1C=CCC1,7
C[NH2+]CC1=NNC=C1,7
C#C,3
CC1CC(C(O)CO)O1,8
C#C,3
CCC[NH2+]CC,5
O=C(CO)CO,5
CCNC,3
CC=C(N)CCO,6
C1=CCC2CCN2C=C1,8
[NH-]COCO,4
NC1CCC1O,5
C[NH2+]C1CC=CCC1,7
CNC=CN=CN,6
CCCCC,4
NC1=CN=C(N)C=N1,7
C=CCNC=O,5
O=CO,6
CNN=C(N)O,5
NC(N)=O,3
N#CC1=CCOC1,6
CC#CC,3
C#C,7
C#C,3
CNC(C)C(C)=O,6
CCC=CCO,5
[NH-]C1OCC1NC1CC1,8
CC=CC=O,4
C#C,3
CC1(C#N)CC1C(N)=O,8
CCOC,3
C=CCC,3
CCC[NH-],3
OC1CC2OC2C12CN2,8
C[CH-]CC,3
C#C,3
C1C2OC34CC35C(O4)C125,8
CC(=O)C1=CC2CC1O2,8
C=CCC,3
CCCC[NH2+]CC,6
CNC=O,3
COC1C(C)C1C,6
C#C,7
CCCC=CN,5
CC(C)C,3
CCCCOC,5
CC1(O)CCCC1,6
C=C(O)[NH+]=CNC,6
CC1CC1CN,5
CNC(C)(C#N)C=NO,8
CC1(N)C(CO)C1NO,8
OCC1C2OC1C1OC21,8
C#C,8
CCC=O,3
CCC=O,3
C#C,8
O=CNC1CCOC1,7
CCCCO,4
CNCC#N,4
C#C,5
C=CCCO,4
CCC(C)=O,4
C#C,3
O=CCO,3
C[NH2+]CCCCO,6
O=C1CNC(=O)C2OC12,8
CCCC=O,4
CCCCC,4
CCC1=CCCCC1,7
CCOCCC#N,6
C#C,7
C#C,6
CC[NH2+]COC,5
C=NC=C1CNCN1,7
CCCC1CC1C,6
CC=CC,3
CCCOC,4
CN1C=CCC1=O,6
OCCC12CC[NH+]1C2,7
CCCCC,4
CCCCOC[NH-],6
CCC(=O)NC,5
CC1CCO1,4
C[NH2+][CH+]OC1(CO)CN1,8
C=CN=CC(C)=O,6
C1C2CC1C2,4
CCC[NH2+]C,4
O=CO,6
CC1C2C=CCC12,6
CCN(C)C=NN,6
CC1(CO)C2C[NH2+]C21C,8
[NH-]C1C[NH+]2CC2C12CN2,8
CC=CC=O,4
CNC=COC(C)=O,7
CC1(C=O)CON1,6
CCCC=O,4
CCCC1(C)CO1,6
CCC1=NNN=C1,6
N#CC=CCCN,6
CN[CH+]NC=O,5
C=NC1=CN=COC1,7
C#C,6
[NH-]C1COCCN1,6
CNC(C)CO,5
CCC(=O)OC[NH-],6
CCC[NH2+]C,4
O=CC(O)C=O,7
CCC=O,3
C#C,4
N#CC=CN,4
CC(O)C1NC1C,6
CNC=[N+](O)C=O,6
C#C,5
C[NH+](C)C1CCC1,6
CCCC,3
C#C,4
CCCOC[NH-],5
C#C,7
O=C1NC=CC2CC2N1,8
CC=CCCN,5
COCC=CCO,6
CC#CC(C)C,5
CCOC,3
CC1COC1CO,6
CCCC(N)C(=O)O,7
CCCCC(C)=O,6
C=CCC,3
CCC=O,3
N=CC(=CC=O)CO,7
CC=CC,3
[NH-]CCO,3
CCC12CC1C(O)C2O,8
C=CC1CC1(C)O,6
N#CC=NON,5
C#C,3
CC1OC(C)(C)C1C,7
CCCC[NH2+][CH+]O,6
CC1=CC=C(N)C=C1,7
CCCCO,4
CCNC=NC,5
CCC(C)=O,4
CCCCO,4
CC#CCCCOC,7
CC1C[NH+]1C,4
CCNC(C)=O,5
N#CC12CC(C1)C([NH-])O2,8
CCN=NNC,5
CCC=CCC=O,6
C=NC=N,3
C#C,6
CCC(CO)OC,6
[NH3+]CCCCO,5
C#C,8
CCCC,3
CC1C2O[NH+]1CCC2=O,8
CCC=CCCC,6
C=CCOC,4
O=CCO,3
CC1CO1,3
C=CCC,3
CC(O)C1(C)CC1O,7
C#C,7
CC1CCC2(CO2)C1,7
CCC(CO)CCOC,8
CC12CC3C1OC32C,7
CC1C[NH+]1C,4
C#C,7
CC(C)C,3
OC1CCC2C3CC2C13,8
CC(C)C,3
CCCC#N,4
CCCC(C)O,5
CC(O)CNC=O,6
C#C,6
CC(CO)CC(=O)C#N,8
COCCCC1CC1,7
C1CC(C2COC2)O1,7
C=CCC,3
CC(=O)ON=CN,6
CC1C[NH+]2C(C)C12C=O,8
C[NH2+]C1OCC(O)CO1,8
CCC(O)CCC=O,7
CC(C)(O)C12COC1C2,8
CC1NC(=O)C1C#N,7
C[NH+]1CC1,3
CCC(O)CC,5
C=CCCC=O,5
N#CC1=CCC2CC1O2,8
C1COC2CC2CO1,7
CNC=CC=[NH+]C,6
CCCC#N,4
O=CO,8
C#C,4
CCC=NNC,5
O=C1C2CCC2C2CC12,8
CC(C)O,3
COCCC=O,5
C#C,5
CC#CC=CN=CO,7
C#C,4
N#CC(=N)NCN,6
CC(N)=O,3
CC1CC1O,4
C=CC=CCCC,6
CC([NH-])=C[NH-],4
CNC=CC=O,5
O=C1CC=C(F)C=N1,7
CC1CC(C)C1,5
OCCC[NH+]1CC1,6
CC1CC1,3
OC1=CN=CC(F)=C1,7
N#CC1OCOC1[NH-],7
CCC#N,3
C#C,6
COC1CC1(C)O,6
CCOC,3
CC1=CNC(=O)C12CO2,8
CC1CC1N,4
CC1CCCC1O,6
CC1=CCC=CCC1,7
CCC(O)COC,6
CC1C(O)C2C3C(=O)C132,8
CCC=CCOCC,7
CCC[NH-],3
[NH-][CH+]OC1CCCC1,7
CCC12CC1CC2C,7
CC#CC#N,4
CCOC,3
CC1CO1,3
CCCCO,4
CCCCO,4
CCNC=O,4
O=C1CCC2CC13OC23,8
CCCNN=CN,6
CC1COC1C,5
CC1C=C2CC[NH+]2C1C,8
CC1C2COC([NH-])[NH+]12,7
N=CN1C=C(NO)C1,7
COC(C)C#N,5
CCOCCO,5
CCC(=O)C1=NNC=C1,8
C1CCCCC1,5
CCC1OC2C=CC1C2,8
NC(=O)C(N)C=O,6
C[NH+]1C2CC1C21CC1,7
O=CC1CC[NH2+]1,5
C#C,3
C#C,6
CCCCC,4
CCC=O,3
CC(C)C1CC1,5
C#C,4
CC(=O)C(C)(C)C,6
O=C1CCC2CC1O2,7
C#C,8
O=CO,6
CCCOCC,5
CC(C)O,3
CC1CC1,3
CCCOCC,5
NC(=O)O,3
[CH-]1CCC1,3
CCCC,3
C=CC(=O)NC,5
C=CCC=O,4
COC1C2CC(O2)C1O,8
C1=C2C3C4CN(C1N4)C23,8
CCC(=O)OC,5
CCO[CH+][NH2+]CCN,7
CCOCCC=O,6
CC(F)=NC=CC=O,7
CCC(O)CO,5
C#C,7
CC12C=CC(C=O)(C1)O2,8
C1COCC[NH+]2CC2C1,8
CCN=CO[CH+][NH-],6
O=CO,5
C#C,6
CCC(=O)CCC=O,7
CCCCC,4
CCC(O)C(C)(C)C=O,8
C#C,3
C=COC,3
C=NC=CNC,5
O=CCC(O)CO,6
CC#CCC,4
CCC1(O)CC(=O)C1C,8
C1NC2OCC2C2CC12,8
CCC1CCC1C,6
CCCCC(C)=O,6
C#C,6
N#CC1NC1C=O,6
C#C,5
C=CC1(CC)CN1,6
CC1(N2C=CC=N2)CO1,8
CC=NNC,4
C[NH2+]CCCO,5
CC(N)=O,3
CCC1NC1C,5
CCCCO,4
C#C,8
CCCC[NH-],4
COCCCCO,6
CCCCC,4
C#C,5
CC(O)C12NC1C1OC12,8
C=NC=NN,4
CNC1[NH2+][CH+]OC12CC2,8
CCCCCC1CC1,7
[NH-]C=NCO,4
C[NH2+]CC(O)CN,6
OCC#CC1(O)COC1,8
CCCCO,4
CCC1COC1=O,6
CCC(C)C,4
CC(CO)CCC=O,7
CCNC=O,4
CCC#N,3
CCCC,3
CC1CN1,3
COC(C)C,4
C#C,8
CCC1(C)[NH2+]C1C#N,7
NC1CCC1,4
OCC1CCCO1,6
CCCOC[NH-],5
O=C1C=NC(O)=CN1O,8
C=NC=CN=C,5
CCC(O)C1CN1,6
O=CO,3
CCCOCC#N,6
CCC(C)C(C)O,6
CCCCC=O,5
NC1=C(O)N(C=O)N=N1,8
O=CO,4
CC12COC1C2,5
CCCC1C(C)C1C,7
CCCOCC,5
CC=CC,3
CCC1CC1,4
C#C,3
C#C,7
CC[NH2+]CC,4
CCOC(C)C#N,6
C[NH+]1CC1C12CON1C2,8
CC[NH+]=C[NH-],4
CCCCO,4
CC(C)O,3
CCCC,3
CC=C(C)CCC#N,7
COC=CC[NH+](C)C,7
CC1(C)C[NH+]2CC2C1O,8
CC(C)N1C(=O)C2CC21,8
COCCC(O)CO,7
C[NH2+]CCO,4
NC1=CON=C1,5
CC(NC=O)C1(C)CO1,8
CCCCC,4
CCC(O)CN,5
C#C,6
CC1CC1C,4
CCC1CCCC1=O,7
C=CCC=O,4
C#C,5
CNC=C(O)CO,6
CC1CC1C[NH-],5
CCC(=O)OC,5
CCCC,3
CCCCC=O,5
CCCNC,4
CC#CCO,4
CC(=O)NC=CN,6
CC1C=CCC[CH-]C1,7
[NH-][CH+]OC1C2C3CC2C31,8
C#C,8
CCCOCCO,6
CCCCCOCC,7
O=CNC1(CO)CC1,7
ONC1CC(O)C2NC12,8
CCC1OC1CO,6
CC(O)CNC=O,6
CNCCN,4
CC(C)O,3
CC1C(O)C12C1C(=O)N12,8
CCC1OCC(C)C1C,8
CC=CC,3
C#C,6
O=CC=O,3
C#C,6
CCCC=O,4
CCCCC=O,5
C#C,6
C#C,6
CCC(CO)NO,6
CCCC1CNC1=O,7
CC12C=CC(C)(CC1)C2,8
CCC=CN=COC,7
C=CNCC,4
CCCCC(=O)CN,7
CCCCCO,5
CCC(C)O,4
CCOC,3
NCC=O,3
CCC1COC1,5
CCCCC,4
CCCCC(C)C,6
COCCC(C)(C)O,7
C#C,7
CC(O)C#N,4
CC1COC1(C)C#N,7
CCC(C)CC1COC1,8
O=CC1CC(O)C1,6
CCCC(C)CCC,7
CC(O)C1(C)CC(=O)O1,8
CC1COC2C([NH-])OC12,8
CC(C)O,3
C#C,4
CCC(C)(CO)C(C)O,8
CCCCCO,5
O=CCCO,4
C1CC23CC[NH+]2CC3O1,8
C1=CCC=CC1,5
C[NH2+]CCCO,5
O=C1CCC1,4
C#C,8
CC(=O)N=C(N)N,6
NC(=O)O,3
CC=C(C)C1CO1,6
O=CC=CC1CC[NH2+]1,7
CC1OC1CCO,6
O=C1CC=CCCN1,7
COC(C#N)C1NC1C,8
C=CCCC,4
C#C,6
CCC[NH2+]C,4
CC1OC2C=CC1C2O,8
CCC1(C)CC1C,6
C1=CC2(CC1)CO2,6
CC(=N)NC(N)=O,6
C#C,8
CC1C(O)C1O,5
CC=NN=N,4
OCC12COC1CC2O,8
[CH2+][NH2+]CCC,4
C#C,3
CCCCC1C[NH2+]1,6
CC=CCCC,5
C#C,6
CCC#CC(C)C#N,7
CC1CC12CC13CC1C23,8
CC1CC1C,4
CCCO,3
C[NH2+]CC(C)=O,5
CC#CCC=O,5
C#C,4
N#CCCN,4
C[CH-]C=O,3
C#C,3
[NH-]C1=NCC(N)C(=O)O1,8
CC1CC2CC3C1[NH+]3C2,8
CC(=O)C(N)=O,5
[NH-]COCO,4
CCC1NC1C(N)=O,7
CCC=CCNC=O,7
CCC(=O)C1CC1,6
CC1CC2OCC3OC123,8
CCOCC,4
CCC1=NC=C(C)O1,7
C#C,5
CCNC=NC(C)C,7
C#C,7
C[NH2+][CH+]OC,4
C1=CC2C3CC4C1C[N+]243,8
N#CCN,3
CC(C)=O,3
CC[NH2+]C,3
CCC(C)(C)CC,6
CC=CCCCO,6
C1=CC2OC2CCC1,7
C#C,6
CC1=C([NH-])C=C(O)N1,7
C1OC2C(O1)C21CCO1,8
CCCCOC,5
CCC(=O)CC#N,6
O=C1CCCCCC1,7
CC1OC1CCCO,7
CCC1C(=O)C[NH+]1C,7
OCCO,3
C#C,3
COC1=CC(=O)[C+]2CC12,8
COCC#N,4
CCCNC,4
CCC12OCC1(C)C2C,8
CCOC[NH-],4
N#CC1C2C3CC14CC324,8
COC(C)C,4
CC#CC1CO1,5
CCCCO,4
CC(C)C,3
O=CC1C2OC12,5
CCCC,3
CCC1CCC1C,6
[NH-]COC=O,4
C=CC(=N)N,4
O=C1NCC=CC1O,7
C#C,8
CCCCCC#N,6
CCCOC,4
CCCCNO,5
O=CC1CC(=O)CC1=O,8
O=CCOC=NO,6
CCCC=CCC=O,7
N#CC1(O)OCCC1O,8
CC1CCC1C,5
CNC=O,3
O=CC=O,7
CCC=O,3
O=C1OC2C3C1[NH+]1C2C31,8
CC1CC(=O)N1,5
C#C,4
CCCC,3
C#C,5
CC=CC,3
CC=CC(N)C#N,6
C=CCO[CH+][NH-],5
C=CCC,3
CC1CC2C(C)C2C1,7
C#C,6
COC1=CC=CN=C1,7
CCC12C(C)C1C1NC12,8
CCNC=O,4
CCOC([NH-])CC,6
CCCC,3
CC(=O)C1(C)COC1,7
CC(O)C(C)(O)CO,7
CCCCC,4
CCOC,3
CC1CO1,3
O=CC1C[NH+]1CCO,7
CC1CC=CCC1,6
C=CC=O,3
O=C1CC2(CCO1)CN2,8
CCC(C)O,4
CCCCC(=O)C(N)=O,8
CC=CC=O,4
N#CC=CC1CC1,6
OC1C=CCCC1,6
N=CC1CC1O,5
CCC(C)C,4
CC=CCC,4
C#C,3
O=CC=CN=CCF,7
OC1CCC1(O)C1CO1,8
CC=CC,3
CC1C2CC3(O)C1C23,7
CC(C)CN,4
CC1=NC(O)=C2CN12C,8
CCCOC,4
CCC(C)O,4
C#C,3
NC1=CN=CC=C1C=O,8
CC1=C[NH+]=C(N)O1,6
C=NOCC,4
OCC#CCO,5
CCNCCC#N,6
COCC(C)C,5
CC1C2CC(=O)C12,6
CCCCO,4
COC(=O)NN=N,6
CCCC,3
CC1C2CC1(O)C2O,7
NC1=NNC=C1,5
CCC#N,3
CN1C(=O)N=C[NH+]=C1[NH-],8
OC1CC1,3
[NH-]C1CCOC([NH-])N1,7
CC(C)=O,3
CCOC,3
CN1C(N)=CN=C1O,7
COC1CC1C,5
CCC=O,3
CCC=O,3
CC(=O)CC#N,5
CC([NH-])NC=O,5
C#CC=O,8
O=CO,4
C#C,7
CCN=CN,4
N#CCNC1C2OC12,7
CCCOC[NH-],5
CC1CC1,3
CC1CCC1C,5
CCC(C)OC,5
CC1C2(O)CC(O)C12C,8
CC1=CN=C(F)N=C1O,8
CC=CNCC1CN1,7
C#C,4
CCCCCC,5
C#C,8
CCC1(CO)CC(=O)O1,8
CCCCCCC,6
CCCOCC,5
C#C,8
CC1CC(C#N)C1C,7
CCCC=O,4
CC(C)CCC(C)N,7
CC1OC=NCC1O,7
O=CNCCCCO,7
O=C1CCCOC1CO,8
CC(CC#N)C1(C)CN1,8
NC(=O)NCCO,6
CCC1=CC=NN1C,7
CC(N)=CO,4
CCCCC,4
[NH3+]CC[CH-]CCO,6
CC(O)(C#N)CC#N,7
CCC#N,3
CC#CC(C)OC,6
N#CCCC1(O)CC1,7
CC1CN1,3
C1=NC2=CON=NN2C1,8
CC(O)C=CC=O,6
CC1C(CC=O)N1C=O,8
C[NH2+]CCN,4
CCC(C)C(C)O,6
CC1OCC1C=O,6
NC=C(O)[N+](=O)[O-],6
CC[NH2+]C(C)C(C)O,7
C#C,5
C#C,6
CCC1CC=CCC1,7
NC12OC(=O)C1(O)C2=O,8
CCC(C)=O,4
CCC1NC1C,5
CCCCC,4
C[NH+]=C(N)[CH+]O,5
CC1CC1OC[NH-],6
CCC(=O)OC,5
C=CCCOC,5
CC1[NH+]2CC3C1(O)C32C,8
CCC(CC)CC,6
C#C,3
O=CO,3
CCCOCC,5
C=CNC,3
CCCC,3
CC=CCC,4
CNCCC=O,5
CCC1NC1(CC)CO,8
CC1CC(C#N)C1C,7
[NH-]C1OCC2C3OC3C12,8
CC1CC1,3
CCC1CC1CC[NH-],7
CCC1=C(C)C=C(C)O1,8
CN1C[NH+]=CN=C1[NH-],7
CCC(C)CO,5
C=CCNC,4
CCCC,3
CC(C)N,3
CCCOC,4
NCCC1CN1C=O,7
CCC1CC(=O)C1C,7
CN1N=CC(N)=CC1=O,8
CCCCC,4
CCC1C2OC12,5
CC1OC2C3C=CC12C3,8
C#C,5
C#CC#CC(C)O,6
C1C[NH+]2CC1C1(CO1)C2,8
CCCCC,4
N#CCCC1=CNC=C1,8
CC1CN1,3
CCC1(C#N)CC1,6
C#C,3
CNC=O,3
C=CCC,3
CCC1CC1(C)O,6
CCC[NH3+],3
C=CCCC,4
CCC1=NON=C1,6
CC(C)CO,4
C#C,5
C=CC1=CCOC1=N,7
CCCC=O,4
C#C,8
CNN=CCC#N,6
CCCCCC,5
CCCNCC,5
CC#CCC=COC,7
CCCCC,4
CCC(O)CC,5
NC=COCO,5
COC=CNCC=O,7
CNC1=CNC(=O)O1,7
C=CCCN=CN,6
C#C,3
CC(O)C1(C=O)CN1,7
C#C,7
CC=CN,3
COCC1CO1,5
CC(O)CCC=O,6
O=C1C(C2CO2)C2CN12,8
CCCCOC,5
C#C,7
C#C,3
C=CC(C)O,4
CC1CCC(=O)CC1=O,8
CC=CCCOC,6
CC(CO)CCC[NH-],7
CC1CC2CC1C2,6
NC(=CC=O)CO,6
CCC=O,3
CC=CC1CN1,5
CC=CCCOC,6
NC1CCOC1=O,6
COC(C)C(O)C=O,7
CC1CCC1C,5
COCCCO,5
C#C,4
CCCC,3
CCC(O)CC,5
O=CO,8
CC=NOC[NH-],5
NC=CC=CC=O,6
CCCC1CC1,5
CON=CC=O,5
FC(F)(F)C12OC13CC32,8
CCC(N)C(=O)O,6
CCC#N,3
CC1COCOC2CC12,8
C=CC1CC1O,5
CC(=O)OC(=O)C(C)C,8
CCCC=O,4
CC=CN=CC#N,6
CC1=CC=C(C)N1C=O,8
CC1C[NH+]1CC#N,6
CC(C)(C)O,4
C#C,7
CCC=O,3
CC[NH2+]C,3
CC(=O)C1=NC(C)CO1,8
C1=CCCC1,4
COC1=NC=CC=C1N,8
CNC=C(O)NC,6
CC(C)NC=O,5
CCCOC,4
[CH2+][NH2+]C1CCC1,5
[CH2-]CCC#N,4
CC(=NO)C12CCC1O2,8
C#C,6
C#C,3
OC1=NOC(C2CO2)=N1,8
N#CC(=O)O,4
CC1CC2OC2C1,6
CC(C)OC=N,5
CC1NC1(C)C,5
CCCC,3
CC1CCOCOCO1,8
CCCCOC,5
CCNC=CN,5
CCCOC1(C)CC1,7
CCCCC(C)C,6
CCCC#N,4
CCCCOC,5
COCCCO,5
C1CCC1,3
CCC(=O)CN,5
C=CC=O,3
CC(=O)CC=O,5
CCC(N)=CNC,6
CCC(O)C=O,5
CC12[NH2+][CH+][NH2+]CC1[NH2+]2,7
C#C,4
CC=CCC,4
COC12CCC(C1)C2,7
CCC=O,3
C[NH+]1CC(=O)C1C1CN1,8
CC1C2OCC23COC13,8
CC1CC1C,4
[CH+]1[NH2+]C2CCCC2O1,7
C=CC1=COC=C1C,7
CCCC,3
CN=CN,3
CN=CN(C)C,5
CCC(N)=O,4
CCCCC=O,5
COCCO,4
CNN=N,3
OCCCC1(O)CC1O,8
C#C,5
CNC=O,3
CCC(C)O,4
[NH-]COCCO,5
CC1[NH+]2CCC12C,6
CC(C)(C)NC=O,6
C#C,5
CC(O)C1CCC1O,7
C#C,8
CC1CC1(C#N)C#N,7
OCCCC(O)CO,7
CC=NC,3
NC=C(F)NN=CO,7
CCC(O)CC,5
N#CCCNC=O,6
CCCCC,4
CC=CC(CC)CC,7
OCC12C3CC1C1C3C12,8
CCCO,3
CC=NN,3
COCC(C)C,5
N#CC=CCCO,6
CCCCCO,5
CCCCC#N,5
CC12CC3CC(O3)C1O2,8
CC(O)C1(O)CCC1,7
NC1=NNC(=O)C=CN1,8
CC=CCC,4
CC(C)C,3
CCC(C)=O,4
CCCC,3
N#CC=N,3
CCOCC,4
[NH-]COC1CCCC1,7
O=CC1=CCN2CC2C1,8
CC[NH2+]C,3
CC(=O)ON=CN,6
C1CC1N1N=C2NC2=N1,8
CC=CCOC,5
CC1OC2CCC12C,7
COCC1=CC(N)=CO1,8
CC1CCNC1,5
CCC1=CN=C(C=O)O1,8
C[NH2+]CO,3
C#C,3
CCCCC,4
O=CCO,3
CC1CCOC1C,6
C=CC1CC1C,5
CC=COC,4
CCCC=O,4
CCCCCO,5
OCC1CC1O,5
CC(=N)NC1=CN=NO1,8
CC(C=O)CN,5
N#CC1=NON=C1,6
CCCCCC(C)O,7
CCCCO,4
CC1=CC2OC3(C)C1C23,8
CCCCCO,5
C#C,7
CC1=C[NH+]=C(O)N=C1[NH-],8
CC1CC=C(C#N)C1O,8
O=CO,5
COC1CC2CC2C1,7
C#C,3
CNC=NNCN,6
CCCC(C)OC,6
O=CCO,3
C#C,3
CCCCO,4
C[NH2+]CC(CO)OC,7
N#CCCC(=O)CO,7
OC1CNCC(O)C1,7
CCCOCC,5
CC(CO)CC1CC1O,8
CCCCC,4
CC1(C2C[NH2+][CH+]O2)CO1,8
O=C1C=CNC1,5
CCC(O)C=O,5
CCC(C)COC,6
C#CCN,3
C#C,5
CCOC(N)CO,6
C=CC=CNCC,6
CCCC=O,4
CCNC=O,4
CNC1=NNC(C)=C1,7
O=CC[NH+]1CC1C=O,7
CCOC,3
N#CCO,3
N=CN=CN,4
CCNC,3
OCCC1C2OC12,6
CNCC[NH-],4
C#C,3
[CH+]1[NH2+]C23CC2N1C3,6
[CH2+]OC(=O)N(C)C=O,7
C=CC=CNCC,6
COCCC=O,5
CCCCC,4
C=CCC,3
C#C,4
CCCO,3
CC1=CC(C)CCC1C,8
C#C,5
C#C,4
O=CC1C[NH2+]1,4
C=CC(O)CO,5
CC(O)C(O)C1CC1C,8
CC1CN1,3
NC[NH2+]C1C(O)C1O,7
CCCC,3
C=NCCCC,5
COC=C[CH+]N,5
O=C1CC=CCNC=N1,8
N#CCN,3
NC=C1CCCN1,6
CCC=NO,4
CNCCCO,5
NC(=O)C1CCCC1,7
C=CC1=CNN=C1O,7
CC1=CCOC1,5
CCCOCC,5
CC1NC1C,4
CCCCCC,5
CC=C(CO)NC,6
C1=CN2CC3NC3C2=N1,8
OCC12CC1C1CC2O1,8
CC=CF,3
CC(C=O)C1C[NH+]1C,7
C#C,6
CCCC,3
CCOC=CNC,6
C#C,3
COC=CC=O,5
CCC=O,3
CNN=CCO,5
CC12C[NH+]1CCC2=O,7
CC#CC1COC1C,7
C#C,3
CCC(C#N)CO,6
[NH-][CH+]OC1=NCCC1=O,8
CCNC=[NH+]CN,6
CCCC,3
CC(=O)NC=O,5
CCCOC,4
CC=C[NH-],3
CNCC#N,4
CCCCO,4
O=CC(O)CCO,6
CC#CC1CC1(C)C=O,8
C1=COC=N1,4
CCC1=COC=C1,6
COCCC(CO)CO,8
CCOCC1(C#N)CO1,8
CCOC,3
CC=NC=CF,5
CCCCOC,5
CC1=CC=C(C2CN2)O1,8
C#C,8
C#C,5
COCCO,4
CCC#N,3
C=N[NH+]=C[NH-],4
COC12CC=CC1C2C,8
[NH-]C1OCCC1N,6
CC(C)C=C(N)NN,7
CCCCO,4
CN(C=O)CC([NH-])O,7
CC#CC=NO,5
CCC(O)CO,5
CNC=C(C)OC,6
C#C,5
CCCCC(N)=O,6
CC#CC#N,4
C#C,5
CC=CC(N)C#N,6
C#C,7
OCCC1CCCO1,7
CC(C)C(C)(N)C#N,7
CCCC,3
N#CCCCN1CC1,7
CCOC,3
C#C,4
C=CC1CC1CO,6
CC1C[NH2+]CCOC1,7
C=C1CCC1C,5
OC12CC1C1CCC2O1,8
CC[NH+]1CC1C,5
CCCC(C)(C)O,6
CC12CC1OC2CO,7
C#C,6
CC1(C)COC1,5
C#C,6
N#CC1CC1,4
OC12CC3C4C1[NH+]4C32,7
CCCC(C)=O,5
CCCC,3
CCCC,3
CC(C)(O)C#N,5
CC=NN,3
CCCCC(C)=O,6
CCN1C=C(O)NC1=O,8
COCCCC=O,6
CC12CC13OC3C2CO,8
CC12C(=O)C13ON2C3=O,8
COC(=O)N(N)C=O,7
OCCOCCO,6
NC(=O)C12CC(C1)O2,7
C1=CC2C3CC2C3CC1,8
CNC=CC[NH2+]C,6
O=C1COC(=O)C2NC12,8
